surrogate_key,natural_key,category_name_en,product_weight_g,product_length_cm,product_height_cm,product_width_cm
ecc85b01-6921-4a62-a1e0-03c30187a7e5,0fb4287d451ca41ec9311a82fd9599a3,bed_bath_table,850.0,34.0,23.0,42.0
d6e2d2d9-bbc2-49b3-b043-08f8ad4d516e,7a2428849e8c9e1cfac00494791ca876,bed_bath_table,900.0,38.0,6.0,29.0
efafb989-34db-4013-9c30-531f58907719,6177675afbea0665b11380c36caf10bd,bed_bath_table,1700.0,45.0,15.0,35.0
e8b61f00-dc73-445b-87a4-d3298c31b425,6e2a68aa94eb2a3b5b3499bf2314d544,bed_bath_table,1900.0,40.0,10.0,30.0
28bd69bc-f4f2-4005-bd36-51bef67bad43,c571bd52d56c393e52b38a593da5950f,bed_bath_table,550.0,16.0,10.0,16.0
c930549c-910c-43ae-82ae-e548a244b874,9a89064fd209d1c1661271942a65099f,bed_bath_table,2900.0,40.0,20.0,35.0
d46ae2b8-e032-48fd-b2d2-198806a1083c,3822a27bc32b4e20694f1819c6d6e7ec,bed_bath_table,6400.0,30.0,6.0,25.0
04a60b20-7551-41c5-af70-79c676978ffa,47d8c187a4b3aaab2ecc32715203de8c,bed_bath_table,1500.0,55.0,17.0,48.0
3ec59bf3-4a76-41e1-a1d9-7734ca2f1bf2,df44d84f970884476b76a32ddf1ace55,bed_bath_table,300.0,70.0,8.0,40.0
c197bf1d-c922-4560-b2b5-1b13b8471dbd,ee4c8acefd0dbcae1a83e07c101318f4,bed_bath_table,7550.0,45.0,15.0,35.0
2f5b4aab-0f15-4fd8-910d-831186b82418,ea02a373dc65fa3648ef3bac7fb86e9c,bed_bath_table,600.0,28.0,11.0,11.0
17d7ea07-f8ea-42e2-93ae-18bc40b0a116,58fd8873cf12a178215b4339d2b34ec5,bed_bath_table,4900.0,42.0,12.0,42.0
cff88763-7835-4f81-8b7b-0a1b747ec623,c045b19fdb30a3035c56d04c6fe2e622,bed_bath_table,2050.0,50.0,10.0,40.0
195b1596-015d-4315-a602-fdfb1356211f,42e408dbdc12442635dfc2ea9c6a97cc,bed_bath_table,1200.0,36.0,14.0,36.0
9ee5c017-cc0b-4b3c-aa8b-53ae3e3bf4c7,2ba4f78910f6fe61e7ae7bfa4efe2726,bed_bath_table,380.0,34.0,21.0,40.0
b6bff9c8-0379-447b-8452-f5657a082064,528dac9e82a36e6b5150d263d1bdaaa9,bed_bath_table,300.0,16.0,12.0,11.0
d04d8776-8389-4c99-8508-24fc09936d3f,3e9d1d635c7325575515ee564ea54556,bed_bath_table,2900.0,45.0,25.0,35.0
60ab3148-b166-406f-affc-5e1c20a028c3,68bf2e76db1d8e846042e54da87399ca,bed_bath_table,6850.0,59.0,22.0,37.0
1c473e61-fe4b-4902-b508-64666bd148f4,6f4ed02e363461e27168f72bc33ffb80,bed_bath_table,12000.0,60.0,23.0,54.0
29ab5843-2ebc-4e29-a3b1-be88bd3e3eba,c975b90be565c8327e1b854ef05201fa,bed_bath_table,18050.0,50.0,30.0,45.0
1ae28b6e-8a1c-4391-b912-61f30a7bb8ba,d2ff5f62363de6bace21676323900d0d,bed_bath_table,12050.0,60.0,30.0,40.0
f17937bd-3c9d-4a81-9c56-efceac5ec030,bc9f168ac01066f4f007d17ee4e2ea6a,bed_bath_table,600.0,20.0,10.0,20.0
47bef5c7-6d70-480c-bcb7-19c694bdd8ab,a742e0f6787ec4e2ae3a124d40d82c6c,bed_bath_table,2150.0,45.0,13.0,35.0
1cd8a10c-caf5-40c7-b90e-c7e14fc11c09,29ee9b71de5e569cdb8256ae5c854fd4,bed_bath_table,950.0,16.0,10.0,16.0
27212c93-1e9e-4143-a85d-9f65d2774da9,77a5f8bbf0093ff1724692679af6e0a4,bed_bath_table,3900.0,42.0,16.0,36.0
52b262d3-c428-472e-8b39-5e7267871847,090481b27cff4d143f62be584cba5ed1,bed_bath_table,600.0,34.0,17.0,28.0
555ec678-ebbc-4853-b39e-9d267f012163,99e365fea0b15ee63272ff391fdde785,bed_bath_table,550.0,16.0,10.0,16.0
964b70a7-a76b-44a5-b192-ecd1260041d9,2eb73af678f6999d0c48d617f5bc42bb,bed_bath_table,4150.0,51.0,11.0,51.0
d6afa7a9-8b98-45dd-9b18-d3748b41cbcf,5c5378e8476e24c149e5b2e678ff4212,bed_bath_table,6225.0,47.0,32.0,50.0
c0cb5c19-9004-460b-964c-6389e39917dd,647c7af1da03e555f64c9c97d58d88bb,bed_bath_table,600.0,16.0,10.0,16.0
180be0a7-2f4f-4306-96b8-39e1b5d7c0a2,a43babce83c6c14bb2444d64e7b3a263,bed_bath_table,800.0,40.0,10.0,30.0
e2d769dc-bd5e-438a-84be-6a5b431dba26,c5e31bcea566d7f28ebc011e9fee182f,bed_bath_table,800.0,16.0,10.0,16.0
e081d84c-74ae-47d4-9fa2-e05f31165bd1,ba2fafdf0c3e7418202575a48d00bd15,bed_bath_table,1000.0,35.0,15.0,25.0
cf35aa64-85b1-4bbe-8d65-66beb1ebf5e5,02fbee632a2044d48ab16d57eec4db58,bed_bath_table,1017.0,39.0,15.0,34.0
4e3fce7f-1e05-4d39-b9fd-dc7986e112b1,08e2ebd22ce2347ede845d0f3b64270c,bed_bath_table,4900.0,40.0,4.0,30.0
c5329022-aa53-47a6-833c-bc28f34c5076,23b6402aba9febcc840e6798dc8d134e,bed_bath_table,3280.0,73.0,16.0,46.0
44ad67e2-10a3-4bc1-9634-934079191015,eace264775d7cb8c0ec565d7746f661c,bed_bath_table,400.0,20.0,10.0,20.0
cc27c681-d5dc-4481-903b-3d653a2f8e9e,6aa4055e16d1128cc90fc11fb43b7082,bed_bath_table,588.0,24.0,13.0,31.0
730f9d0f-8ca6-431c-8fb2-a56d8efd9853,2150745318bfb3f51bb7b99fb9b38ca7,bed_bath_table,1695.0,36.0,9.0,35.0
eb7e6f58-4c6c-4bd9-b08b-f5ea683bc1c1,b8fefc9c1f951969968e904d08bfa8cd,bed_bath_table,800.0,44.0,2.0,36.0
c354e9e0-990e-429f-a7eb-16485d366bdf,84c14b1bdd1a86dad802e0863ef5385e,bed_bath_table,2200.0,35.0,20.0,30.0
77489021-a03b-475e-a32d-2aa07e9659bd,f06301dd6d54c3e4300920991f2af380,bed_bath_table,700.0,50.0,16.0,16.0
7631f149-0234-4cd9-89f1-9b90fa2af426,e91f30f35875789d4b7d14610aa88c15,bed_bath_table,500.0,16.0,10.0,16.0
5c7cbfc0-11cb-4df5-8069-4cd96659fc69,2d18f4de9707f38c7bfa9f0a26aee05c,bed_bath_table,500.0,16.0,10.0,16.0
4a286920-e005-4af6-9735-157e77662af5,1f3b8727459b932736f709be23eef109,bed_bath_table,19200.0,58.0,44.0,53.0
9100aaf0-8d99-436b-a71a-0996b691377a,2e9ebd07bf8a1740376abd8be93f6fb9,bed_bath_table,20600.0,45.0,15.0,25.0
e0ac2b36-b8df-4ad2-9120-2dcae27b7ab5,030f129f7f4681d3996e2531840057af,bed_bath_table,800.0,25.0,5.0,25.0
6fdc7680-34a2-486d-a2b1-c50ab86cc84c,3f24e35922fa51c0626c7c51d2f3a9a4,bed_bath_table,1250.0,45.0,10.0,15.0
cc8cf13c-510c-4022-ba5f-03823751f085,b09498d706ad48db2b1a2275d92b41f9,bed_bath_table,2350.0,43.0,13.0,40.0
fcb7d4f5-62c8-42b6-b5f6-8baad5466b6c,48ef156012e010507e2e96a9ef9e79f0,bed_bath_table,5683.0,47.0,36.0,56.0
9f12fa5f-0ff7-4995-8ddc-02153283de5f,3472b106bf41b1e7223330cdfb8a3673,bed_bath_table,250.0,40.0,4.0,30.0
40701aff-1d56-450d-a9c9-ac901ef0dcec,5cf32074c765ce825b53e1241b79e544,bed_bath_table,1000.0,36.0,16.0,36.0
21bc4bc3-72e6-4d14-8eda-2998f1899945,fc9f1b7e877d87c6e78cc32686a73a27,bed_bath_table,1000.0,50.0,12.0,12.0
783503be-b033-49c3-8aef-66c96822921b,5715a3dc7df27aa1c131f51e17e614df,bed_bath_table,950.0,50.0,5.0,50.0
7029076f-6b16-4167-b916-ca15eca070b8,008686d56f4c85b987a4c24a286834c1,bed_bath_table,2200.0,37.0,10.0,32.0
674bda08-37c2-4739-908e-352eb0440ac5,ed194a0dca1f25a7f40e0a2992517a3e,bed_bath_table,4700.0,20.0,30.0,30.0
dbc4238d-424e-436e-b62f-87eec1de4347,774dd887b3739f005c7097b568000536,bed_bath_table,1650.0,36.0,12.0,26.0
6033fea7-6068-4400-9be2-70b325325d23,cd2ee35bb109c0ee5b598cae174880bc,bed_bath_table,600.0,50.0,8.0,40.0
291cc41b-e127-4d10-a718-a04a9685bed1,7a1fcafd251c9e1014d0e9a88a5fcc46,bed_bath_table,1800.0,43.0,8.0,33.0
6fb1e57d-6500-4703-ada3-4b4d4f099e0e,6ef8c8d7d06c5dca94963e77ccd20778,bed_bath_table,4188.0,42.0,16.0,37.0
b17b7998-627c-4e4c-90d3-9c8c81aad5ce,ebf969336461d98e41d31673d8af75ba,bed_bath_table,900.0,38.0,6.0,29.0
b0abeae7-d0f7-4fc2-b161-b71e6f018921,e788814dbb6e72ac15d42d8651324b56,bed_bath_table,1250.0,41.0,7.0,41.0
debf3ac3-7938-4425-af3f-617106b12b53,b214e7013d82644243e8560287d1ea90,bed_bath_table,1200.0,45.0,15.0,35.0
1b3db6e9-3209-4a79-a525-54b7fda4e624,80a354492ba20a7ef994a4cad98e807d,bed_bath_table,350.0,45.0,6.0,30.0
8e9ecb6a-1274-4db3-a068-c2d5d66a18fe,e52df1e744f358d08c58c2371609d616,bed_bath_table,1600.0,35.0,8.0,35.0
9740ef1f-7383-4e1c-9ad0-37787e7ee6fa,5fc9976b2e864ae065866725645c716e,bed_bath_table,2630.0,26.0,21.0,23.0
6400406f-0545-45c4-8e0c-dd3a8a22af56,31e3036d804e63b859b964d0c8bf9ddf,bed_bath_table,1100.0,22.0,22.0,22.0
79476ab8-1845-48d4-a56b-4b0a52b6a903,c66f4d77ea8fb8fb4cd25ecc70dbacf7,bed_bath_table,3400.0,48.0,16.0,35.0
0b576c85-cd47-4e52-b5d0-1dad65b8ba48,85b2e22dc10456c8ce7b81f78ba8624b,bed_bath_table,2700.0,35.0,9.0,34.0
077cb07a-bf19-422c-aa24-bb74ec3dc025,eb2b562ff5f5dd3af46e13264146f0c0,bed_bath_table,4000.0,42.0,16.0,36.0
8895dfea-4368-4cfb-b599-4f1e8880bc24,b7d4874bd1f4dcf0d73abaaee0bff5f6,bed_bath_table,350.0,25.0,2.0,30.0
f4f21ffa-c5d7-4d29-b4d5-dfe5c4e067fc,838445b2f00d1f21a97ad3f33f93a956,bed_bath_table,300.0,36.0,6.0,26.0
46aaa407-b05b-4228-b7f6-071b4a9073e3,3a39c179470806b09fb138536170cca3,bed_bath_table,2146.0,42.0,11.0,36.0
5f5de338-bcab-45da-b8b5-238ccc05e452,ac4e5dadd39e115c7e7d1f72e8ef128b,bed_bath_table,7130.0,50.0,17.0,43.0
2ee97ad6-2298-4772-b66d-ae836dea1f51,734be9836ed8115f981a072369c2516c,bed_bath_table,2700.0,37.0,23.0,35.0
c0341eb7-9d32-411a-babc-c747ae615830,16e1eefb15c1601a11fefb18fd3d6036,bed_bath_table,1225.0,43.0,38.0,37.0
94785b2c-cce5-423f-aece-d098ac04c224,4710a0bdb9d5f433754a8c77de67ed88,bed_bath_table,300.0,20.0,10.0,20.0
64d1d6ca-9c64-4374-a19c-f7f25d28f4a9,60deed43085d22ed6326c2f10336d8c4,bed_bath_table,8050.0,55.0,25.0,35.0
13685734-1bac-46d2-a2ca-c3383f732ba2,301cfe3b10ca8a9e1a1fda2f36bf9142,bed_bath_table,875.0,34.0,23.0,42.0
87932ef7-615b-47f2-9c6e-f5e1173c5208,bf3feeeefed5b3e4b5fed721408deac2,bed_bath_table,1500.0,53.0,18.0,36.0
dc37a0d8-fe99-465a-b16b-61c5408a09c0,5adf9ead456c61f48967714f56b46cce,bed_bath_table,300.0,33.0,5.0,23.0
7c687ca3-1d0e-47bb-a999-0b8e8b074a47,afcb7e4c28a7bd94e28dc126c3968c6f,bed_bath_table,3500.0,37.0,20.0,60.0
42904490-a6f9-4969-b8a6-0767403a52b3,950ea5e8d99762513bc4841fee9e7225,bed_bath_table,500.0,17.0,7.0,17.0
85278ff9-2ae6-44b2-9bb9-0ffb7b4f5dfa,60525d5b6a1658c5eea3c64713922000,bed_bath_table,1700.0,30.0,10.0,38.0
fd4b55bc-2090-4581-ba97-58a04d9395c5,8dc41bbd4f596aff149d8aa3e29521e7,bed_bath_table,4325.0,54.0,19.0,42.0
2d8b7285-2c8c-4969-a87c-d2273e68590a,34c7fd3fa27cf255abc9ac1f3120e35e,bed_bath_table,700.0,20.0,30.0,30.0
bd05eb14-7103-4137-97e8-d02905fec35c,128d1c88b601731fe8ed4044b1ae7a6a,bed_bath_table,650.0,34.0,18.0,44.0
caf7d6b2-397d-411d-a2b1-8f7ae5dab5ae,66d8fb4ea4391a1f36cf50152c26b4ca,bed_bath_table,2300.0,25.0,25.0,25.0
e8e8000a-1152-46a6-9a79-a49e04d29d34,6a0713a63e990052795623e76cc2995e,bed_bath_table,900.0,40.0,4.0,30.0
243dcc30-ba25-43e9-b75a-93a78770dfae,8a72ecadce1dfc792b333bead4eb3600,bed_bath_table,2600.0,35.0,9.0,25.0
4d1ead22-ac36-4305-ae54-396341634aa0,834b8e004b7448cade7c0fcbe6bb84ee,bed_bath_table,400.0,16.0,10.0,16.0
bdc7cccc-75a8-4a72-8c48-3697163a0ccd,59b215ecd21969237a8ebb0f8a2bffc2,bed_bath_table,500.0,30.0,5.0,20.0
3a64cefe-6d4f-4d5e-9c29-993caef08563,ec7b2b334516bb56c78c6c26dc1136d9,bed_bath_table,2125.0,38.0,9.0,31.0
8fbe5353-f388-45e8-8880-16050253dce8,c23bb9673ec1f70f31171d5a7dff1260,bed_bath_table,550.0,16.0,10.0,16.0
a24ee548-fddc-4dfb-87d8-3a1accbb99fa,ca7966fa77959536468be3c6ce1f19e1,bed_bath_table,19500.0,25.0,60.0,55.0
03aa45f3-f60a-498b-a245-bd7a70e0ada6,68151bf28b319e198d9b5a4c7a8698a1,bed_bath_table,467.0,45.0,4.0,35.0
e48172bd-8777-4125-a17c-d252083f5723,e45976e9ff4d139ed0e9bf83abeb5c80,bed_bath_table,1700.0,40.0,7.0,30.0
9a7479ec-8c13-43c3-93ca-288666a89aa2,e01c8d063562c93e7caa8306abde6a6e,bed_bath_table,302.0,26.0,4.0,20.0
294ee5e5-3818-4825-a601-0f3b7bf52714,952e73f7e8bee61569a32b35c19bc981,bed_bath_table,950.0,50.0,5.0,50.0
583cbb14-1a22-4123-8b34-77fe67a47a06,2e281b1a8143fa9ed84694fe44d66b3d,bed_bath_table,2350.0,40.0,6.0,30.0
97c40a96-c7a8-4e54-b7a6-92506152b5de,22c5e15506cbdfe5acd1b6a89e607868,bed_bath_table,647.0,30.0,5.0,29.0
4439012c-8003-4986-84a1-1a331b44a733,3291a5461db3d7b6446dbd046f6cf055,bed_bath_table,600.0,16.0,10.0,16.0
02d7a43b-7fd4-480d-b6a5-f30fe226b7d6,a32c3352c3c5fbaa5fc5f8a8f593e2af,bed_bath_table,2150.0,35.0,9.0,33.0
4e11155f-f071-4946-905a-4034a46235f6,b694e2087c446e6905b08cd9360cfe45,bed_bath_table,5925.0,51.0,16.0,36.0
ff1ccfcd-1be6-4b7f-acfc-2009efc6d184,fdb7db3bff9c924c80ae39b6cd2e82a7,bed_bath_table,10050.0,50.0,30.0,40.0
470fbfbc-8ffc-4a46-be61-574eb4e82fce,2ed4ea5a5394cfcb0d052cdc587fc78f,bed_bath_table,713.0,34.0,6.0,29.0
f782b8bc-f787-473d-a149-5557354fe7c0,ce6f74096c84567f22728c84f3d6e7fc,bed_bath_table,1300.0,30.0,10.0,30.0
f38697ff-4ee4-4e2f-baf5-3c7b07cdb1db,e4bc98f06b9893b763bb17a152219b87,bed_bath_table,1400.0,40.0,10.0,35.0
7cef8991-3571-472c-a105-5a43b63c8299,36ba42dd187055e1fbe943b2d11430ca,bed_bath_table,0.0,30.0,25.0,30.0
6cdab62f-58b1-495e-bed1-6a798d6818c8,1fcb60b5848efd11d95695cbad320c14,bed_bath_table,4300.0,35.0,35.0,35.0
26b787e9-1183-49b8-ac7a-90fe55a6cd66,093f502d13b400c7acad57562017a149,bed_bath_table,1700.0,30.0,23.0,11.0
5827aac7-107b-4414-9712-2b4cd1ba48df,53e4fab5d825e39cb1c18642a71c5f82,bed_bath_table,2000.0,45.0,10.0,34.0
3c1c40aa-20ec-4182-93a4-e1f7c0ff87db,60a3aec19dc1a866e9cf6a6b4430916d,bed_bath_table,1450.0,45.0,15.0,35.0
efd8826f-cbda-4463-9d7f-a83c778dec33,afbe1e973aefbf72a330e3bc72d4b476,bed_bath_table,1450.0,45.0,15.0,35.0
d89e7aba-582b-4f77-8d66-87550537b2b4,d30115c5c4af6437de4bbf9faa668de1,bed_bath_table,250.0,40.0,4.0,30.0
a662f52a-d8e9-47c0-9a37-342f5d3c71fc,c801dac0ec4865c5d42cf44b03a7d626,bed_bath_table,850.0,20.0,12.0,20.0
7828dc64-82e5-4c36-9aee-9cd939f8ba9a,9cbe4a1fd4db99c14512e9b2ff033ec4,bed_bath_table,500.0,40.0,4.0,30.0
ca4c805e-dc00-45ae-866b-494008910e4e,117f28333ddc9e8907cb03431b06fa80,bed_bath_table,3050.0,45.0,20.0,25.0
dc1ff18a-9164-451e-898a-ce4c65bdecf6,4f897da4ce74100b6cedfb66916f205d,bed_bath_table,1050.0,40.0,10.0,30.0
9e54b440-6dbc-40e5-a737-a30d3508e10f,ae386a85b1db680ff31ad0f2d07a9965,bed_bath_table,1900.0,45.0,15.0,35.0
bafefe78-08df-4cf2-b806-1643acde9b4c,6c1a3375a7b0cb7b5a454e123c61311b,bed_bath_table,2650.0,16.0,16.0,62.0
f94b1169-ae0e-4b03-8dbc-0041203c124b,98495a200164656ae8cbfe649729ba4d,bed_bath_table,1000.0,70.0,20.0,50.0
05593095-a358-419b-9273-f13b0e27ee66,4b654148e98cf7413afd4b26ab643233,bed_bath_table,550.0,70.0,8.0,30.0
9c69f5d6-f079-46eb-ab95-20ff4040780b,af0a917aec9cea3b353ece61a8825326,bed_bath_table,1200.0,44.0,2.0,35.0
7c1be53d-630e-43d0-865b-b2af4a21364a,efaeb3361423a3cb388b7bf8741ca075,bed_bath_table,1800.0,42.0,7.0,35.0
6938f9fa-341d-47d0-b036-5a1446bd246f,5496a07083e7727282eb3d1c97d5c054,bed_bath_table,2400.0,45.0,15.0,35.0
a16996d4-48e5-44b8-a395-ceaee593c794,cf28a2b7bc92809a0574cf07772c88c4,bed_bath_table,250.0,20.0,2.0,15.0
36a1e95c-54c9-4619-ae2d-1c6c368c48d9,a0d6306a9ed921a7d9aa1feed0550c82,bed_bath_table,3600.0,40.0,15.0,35.0
f46276f2-9c30-4e1a-9668-8010778dcc79,1e8c9a649b9c92a2acf771c3168e15b8,bed_bath_table,9550.0,33.0,44.0,33.0
c190e8fc-7cd7-4ee5-a439-01235745417b,62cf23497081c863dc4b2935c279d5a0,bed_bath_table,2700.0,20.0,15.0,20.0
98d907ca-5ec9-48ce-bc7a-ec82a551dd91,3ea30fb7b4c6d17f44c1594a713c224c,bed_bath_table,1100.0,34.0,7.0,32.0
6d14728e-425f-4c8e-bb25-2772d7a48ec3,b05fae603a3a28a977633c139cece058,bed_bath_table,525.0,39.0,14.0,33.0
194b48bb-fbaf-4da1-92cb-b877c182a968,0b3f6a2323c814e1b19fd44838c160ef,bed_bath_table,550.0,16.0,10.0,16.0
c56e0a50-23fa-43b4-869b-e8bd7a6c561e,de01db017586d557505e72625f9f49d4,bed_bath_table,2600.0,42.0,11.0,36.0
c33a392c-9913-43ec-a46c-5d8d768e5d95,f3fad6d734fb27bf8a548562e04f9a5e,bed_bath_table,1350.0,19.0,17.0,23.0
582654d5-221f-4efb-8760-486786d1ffd9,94e6d7727bd670351f1a806a221d1dba,bed_bath_table,1300.0,50.0,5.0,50.0
21aef214-ebcf-4850-b96e-e7c2721f0d9d,686b869ed0d827fa346e8ca87a54d0e8,bed_bath_table,7450.0,35.0,35.0,32.0
165a9948-ea07-4ff5-aeef-2f31dfba7596,20f9d67f27a7593da8c9e8981d4f81c8,bed_bath_table,500.0,20.0,10.0,15.0
08aafe6b-d05c-46c5-90ae-9960d7337fe5,9c74c26ab807a4a6a5c1dd3c0a112d76,bed_bath_table,500.0,20.0,10.0,20.0
af05e9fc-ec8e-4e9c-99ff-dfc4b42ea876,181ce2dfd0a0d91969baabcb6df39bb9,bed_bath_table,1250.0,52.0,4.0,20.0
f888b347-1c9a-4f98-8483-798c4c341d20,abe2c60707c1e11cfa710dc7328b4bf6,bed_bath_table,450.0,16.0,10.0,16.0
ea84cc7c-01b8-4822-a179-e567d36470cb,fe28979be307dfef18cb028e5bd4e8e6,bed_bath_table,600.0,30.0,12.0,12.0
cd48fd00-aa29-4c55-a7be-0dde032f0465,8084d3582278c047f32ce0b24a42869d,bed_bath_table,641.0,35.0,4.0,26.0
c00d642e-9859-4fab-bb1b-3d9e5c801987,8f1138aa9a4a3c0127a10b19fe956cee,bed_bath_table,1150.0,37.0,9.0,30.0
54787d92-55a8-4381-9397-e2b3b632d89f,71d9c2b8b10871fa61851922aabc292d,bed_bath_table,800.0,16.0,10.0,16.0
a0ca0924-db2f-4fc3-b729-b737258e0ee1,04f982a576e5d149919df37e292fa79e,bed_bath_table,5800.0,58.0,50.0,49.0
0c9a87fb-095a-416e-a13c-a35bc72c4fd4,f38b966670d58abe147f913bbf9a7ad1,bed_bath_table,6700.0,50.0,20.0,40.0
0e732478-3fd3-4f5d-b0d2-c6315bfe8886,95ed9ac528aa2547407e6dff356c12ba,bed_bath_table,1500.0,20.0,30.0,30.0
131910c2-c7f4-41b4-9fb8-c8a4ab59e572,f79503580bd375ac194bb6d145398e03,bed_bath_table,2300.0,42.0,10.0,36.0
cae11efa-7b00-480b-9bc2-4685a5873694,f5f8b37f379db82195a477981fdd5ccd,bed_bath_table,200.0,16.0,12.0,11.0
abee1b37-9f4d-4cfe-83cb-ef6daaf7e1f6,06bfe79d999bcce96f9ebfc74280d1d7,bed_bath_table,250.0,30.0,5.0,15.0
fbe5596e-4434-4aa0-bef6-9b6cc70ca10f,608e8b2a725333b7f6c8cec028b90698,bed_bath_table,200.0,21.0,8.0,12.0
88f7dfa5-34e7-46db-8bdb-ee6cbe3ecf5c,1f58ebdc810e1d5c7cead7f763c27a94,bed_bath_table,550.0,30.0,5.0,25.0
555882ae-8b8e-4c1b-8f2d-9d7ee3e0627c,818b2f7d6fe6abc4575e94c7dcccfcc4,bed_bath_table,1200.0,67.0,11.0,47.0
b2c849e6-99d2-4693-b2ab-a346678d73d0,8d1224321dc883703df71dcb5be296b3,bed_bath_table,750.0,55.0,14.0,38.0
63b20fdb-53bc-45d3-b588-a9fa78e02e7a,6c78bff5bec87601a4039b471189c489,bed_bath_table,1500.0,50.0,10.0,40.0
10e12212-9f4b-473c-9984-ab4e7c25cfd3,77a42b3538a80ebe0556a6d9f3a40483,bed_bath_table,1500.0,30.0,15.0,20.0
948e39e0-bbc9-4423-be36-f114e508f33e,3a081630438070b86de554fac9edcc7a,bed_bath_table,900.0,25.0,5.0,25.0
5f7b0b49-6128-4a64-a1f7-8a36a07d5697,47859fca9dd7485cbd93c3e8993bb74f,bed_bath_table,650.0,16.0,10.0,16.0
856da4d3-139a-46ef-b49f-c04fe2f16c75,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,950.0,45.0,15.0,35.0
e2139f56-5bef-42c7-a2bd-407e6407a050,7741aeb3317b850cda6eec4627821fad,bed_bath_table,3100.0,50.0,10.0,30.0
3b0b3813-b5a4-4ad8-b168-4d2b96031978,f25b4b41194b370120c42e1b19bd2a8a,bed_bath_table,1600.0,37.0,23.0,35.0
6dd992ca-5d82-4755-9f36-c03c6846b6f0,d90b49224b5d6eb131a51e53824934d3,bed_bath_table,7000.0,55.0,15.0,42.0
af796627-0b81-4e98-833d-a58b1e765f87,75fd4b482095ed05dd23030260e65300,bed_bath_table,3250.0,37.0,10.0,40.0
cd152a26-a8c2-41a4-9f78-3bdcb1be7e85,f8763c8e0ef828c6d393b091888f9eb8,bed_bath_table,20325.0,63.0,40.0,55.0
dab38b39-a871-475c-9855-c35138821217,6eb6618376baf873225738ce4fe760ac,bed_bath_table,300.0,36.0,6.0,26.0
00407d03-9902-4ab4-832e-1d5ee237063d,0152f69b6cf919bcdaf117aa8c43e5a2,bed_bath_table,250.0,40.0,4.0,30.0
54f3d46c-39e6-4395-9029-71b9cd344b15,9e87e3ee09baee5f5c0513ff37bc60ab,bed_bath_table,1550.0,43.0,8.0,33.0
72be4a6d-92c7-401b-8d64-9b128678680e,ca210a9b56b93ad0b8f27c41e04da8b2,bed_bath_table,2350.0,20.0,30.0,30.0
9b3714ce-6737-4f4c-b2f2-8a72aff74451,3f56545df76cf762c62d35d987a29962,bed_bath_table,1000.0,50.0,12.0,12.0
1a9ccaae-117d-440f-8551-fe52af511f90,8cee1d824765335c48ccc515c2ecf4b8,bed_bath_table,900.0,30.0,9.0,20.0
7e13511a-196a-4394-9c64-a4ceb262dfd8,4f130a13e2dd77a6f88f31e7addcec0c,bed_bath_table,500.0,50.0,10.0,45.0
ba7cd7a0-40a7-413f-b02b-fd6b40ac5804,6fdbc2d597f906254d258d8d64d71925,bed_bath_table,550.0,30.0,3.0,19.0
35a426b5-039b-4efb-b15e-6d1024093138,21a2d8537730ec21c03750360cc15f68,bed_bath_table,400.0,50.0,11.0,11.0
b5a23229-43ab-4325-8174-8405b2297150,fc6ba6bf4b28fdad575e27b56cafe176,bed_bath_table,1150.0,20.0,30.0,30.0
0a009347-d70e-4081-bb7c-1ad50ec4734a,f4e6bfb807b4a576105982a590147673,bed_bath_table,367.0,48.0,4.0,40.0
a2fe6586-511c-4e22-827d-0f9c560d0e4f,88821a8093b316b2679fd44c828a31c2,bed_bath_table,500.0,36.0,8.0,38.0
6e8cb342-199b-471b-9f95-e296f316c17e,a0abcee0132a5aed003d98e459b37698,bed_bath_table,2700.0,45.0,13.0,35.0
7a1b3540-a0e3-4620-a940-f6f9dffbcee7,878446a0acbf50aaffcad66218c018ea,bed_bath_table,3450.0,39.0,12.0,33.0
167dae82-0f7a-40d6-8594-49180758e9d3,fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,1700.0,34.0,7.0,32.0
853b042c-8c21-462f-aeff-40d0c1d42d37,12a8571feabc765bfe057c37217daf75,bed_bath_table,1983.0,29.0,49.0,58.0
07984e0f-3a3e-4dcf-9289-cdba8cc8ec49,fcb61bdd656827a13a98f369eeb9fa3b,bed_bath_table,1600.0,40.0,6.0,30.0
e2d9e606-7057-4824-b2da-36483637b3e9,12d73d80462aa0c73d8a6a9f77e127f0,bed_bath_table,1650.0,47.0,21.0,41.0
7eaffcf8-8ac1-4dd5-9534-1d96e903506e,339c5b81bf45deff28dabce4b8f05517,bed_bath_table,1050.0,45.0,15.0,35.0
92d5f403-3e50-40b5-af46-4f152b439d0e,2f774e2a255ff8cdb3e0f8568c969dc4,bed_bath_table,1500.0,55.0,25.0,35.0
bb0236cc-82ba-48ed-918b-06b7129e92f6,85beb2646748eba31447d10a653938b2,bed_bath_table,3350.0,25.0,10.0,25.0
b6ae2028-ce0f-4bdf-b170-b31bf1000b64,2ab38f02a646dc3972785867d5234306,bed_bath_table,950.0,36.0,6.0,27.0
28e326d1-3f94-4414-ac1d-044e3fe5a1ea,cd304278981c392c0b5ea2de4bcb6e2b,bed_bath_table,1400.0,30.0,5.0,30.0
